Date,Price,Open,High,Low,Vol.,Change %
31/8/2023,89100,89100,89600,88300,2470000,-1.109877913
5/9/2023,90100,89100,90700,89100,1940000,-0.110864745
6/9/2023,90200,90200,90200,89700,2057603,0.782122905
7/9/2023,89500,90000,90800,89500,1958302,0
8/9/2023,89500,89500,89500,89100,1381905,1.129943503
11/9/2023,88500,89600,90000,88000,1650000,-1.557285873
12/9/2023,89900,89000,90000,88900,1570000,0.897867565
13/9/2023,89100,90000,90000,88900,1675000,0
14/9/2023,89100,89000,89500,88100,1552600,-0.779510022
15/9/2023,89800,88900,89800,88600,2235400,1.126126126
18/9/2023,88800,89500,89700,88300,718100,0.794551646
19/9/2023,88100,88800,89200,86000,1120000,0.113636364
20/9/2023,88000,88100,88400,86400,1057027,1.149425287
21/9/2023,87000,88000,88000,86800,1359910,-2.575587906
22/9/2023,89300,86400,89500,86000,2679610,0
25/9/2023,89300,89000,89500,88300,2210000,2.643678161
26/9/2023,87000,89200,89400,86900,1660000,-0.911161731
27/9/2023,87800,87600,89000,87000,1368902,-0.227272727
28/9/2023,88000,87200,88300,86600,1065102,0.571428571
29/9/2023,87500,88300,88300,87100,613316,1.156069364
2/10/2023,86500,87100,87200,86500,765700,0.23174971
3/10/2023,86300,86500,86700,85800,882600,0
4/10/2023,86300,86300,86300,85300,922800,2.130177515
5/10/2023,84500,86000,86000,84500,1014000,-1.053864169
6/10/2023,85400,84500,85400,83500,800900,0.945626478
9/10/2023,84600,85400,85400,84000,1100000,-1.742160279
10/10/2023,86100,84600,86200,84600,734100,-0.462427746
11/10/2023,86500,86200,86500,85700,815401,0.581395349
12/10/2023,86000,86900,86900,85500,882100,-0.692840647
13/10/2023,86600,86000,86600,85500,788100,0.580720093
16/10/2023,86100,85600,86600,85600,332300,0.232828871
17/10/2023,85900,86100,86500,85500,363400,0
18/10/2023,85900,85500,86000,85000,1266400,1.656804734
19/10/2023,84500,85500,86000,84100,1408600,-0.353773585
20/10/2023,84800,83500,85300,82700,938400,0.355029586
23/10/2023,84500,84500,84500,82500,966600,-1.744186047
24/10/2023,86000,84500,86500,83900,994000,0.233100233
25/10/2023,85800,85100,85800,84600,924100,1.538461538
26/10/2023,84500,85000,86000,83500,1520300,-0.588235294
27/10/2023,85000,84600,85000,83800,911400,-1.047729919
30/10/2023,85900,83500,86000,83500,592900,-1.036866359
31/10/2023,86800,85900,86900,84900,1350000,-1.138952164
1/11/2023,87800,86800,87800,86100,1550100,-1.348314607
2/11/2023,89000,88000,89000,86600,1114500,0.112485939
3/11/2023,88900,89000,89400,88100,1157600,-0.670391061
6/11/2023,89500,88900,89800,88500,774800,1.359003398
7/11/2023,88300,89000,89300,88300,413900,-1.340782123
8/11/2023,89500,88000,89700,87900,1329300,1.820250284
9/11/2023,87900,89500,89500,87900,2291800,2.209302326
10/11/2023,86000,87100,87500,86000,1411000,0.584795322
13/11/2023,85500,86000,86100,85400,937700,-0.581395349
14/11/2023,86000,86000,86500,85400,987500,-1.938426454
15/11/2023,87700,86500,87700,86500,4172800,-0.340909091
16/11/2023,88000,87000,88000,86700,1343800,2.803738318
17/11/2023,85600,87800,87900,85500,1693000,-0.580720093
20/11/2023,86100,85600,87000,85000,1100000,-0.577367206
21/11/2023,86600,86100,86700,85800,1150000,-0.115340254
22/11/2023,86700,86300,86700,85500,1071700,1.403508772
23/11/2023,85500,86700,86800,85500,752200,-0.581395349
24/11/2023,86000,85500,86000,85000,793500,0.233100233
27/11/2023,85800,86000,86000,85100,443000,0
28/11/2023,85800,85500,85900,84800,779400,0.822561692
29/11/2023,85100,85400,85900,85100,838100,0.472255018
30/11/2023,84700,85100,85400,84700,986600,-0.352941176
1/12/2023,85000,84900,85000,84100,788700,-1.162790698
4/12/2023,86000,85400,86200,84800,888100,0.702576112
5/12/2023,85400,86000,86100,84800,992800,-0.582072177
6/12/2023,85900,85300,86000,85000,748000,0.821596244
7/12/2023,85200,85700,86000,85000,2403460,0.235294118
8/12/2023,85000,85200,85500,85000,1293000,0.950118765
11/12/2023,84200,85000,85300,84100,1400000,0
12/12/2023,84200,84700,84700,84000,1010000,0.597371565
13/12/2023,83700,84200,84500,83700,1150000,-0.829383886
14/12/2023,84400,84000,84500,84000,840600,2.676399027
15/12/2023,82200,84000,84400,82200,2530000,0.858895706
18/12/2023,81500,82800,82900,81500,1800000,0.369458128
19/12/2023,81200,81500,81500,80100,1960000,0.123304562
20/12/2023,81100,81200,81300,80500,1870000,0.247218789
21/12/2023,80900,81000,81000,80300,2030000,0
22/12/2023,80900,80900,81100,80400,1580000,-1.100244499
25/12/2023,81800,80900,81800,80700,1300000,-1.207729469
26/12/2023,82800,82000,82800,82000,971200,0.120918984
27/12/2023,82700,82900,83200,82500,899600,-0.120772947
28/12/2023,82800,82700,83100,82400,703200,3.113325031
29/12/2023,80300,83500,83900,80300,1894326,
