Date,Price,Open,High,Low,Vol.,Change %
26/4/2023,25500,25400,25500,24650,11530000,1.391650099
27/4/2023,25150,25400,25500,25150,6550000,-0.592885375
28/4/2023,25300,25250,25450,25150,8331000,0.596421471
4/5/2023,25150,25050,25300,24950,8447400,0.801603206
5/5/2023,24950,25050,25250,24850,8016800,-2.729044834
8/5/2023,25650,25000,25700,25000,10200000,-0.773694391
9/5/2023,25850,25700,25900,25600,7090000,-1.897533207
10/5/2023,26350,25800,26450,25750,14508700,-0.189393939
11/5/2023,26400,26400,26750,26300,14943800,-1.492537313
12/5/2023,26800,26550,26850,26350,16486600,-0.740740741
15/5/2023,27000,27000,27600,26900,29850000,-1.459854015
16/5/2023,27400,27000,27550,27000,13150000,1.481481481
17/5/2023,27000,27400,27500,26900,17047301,-0.735294118
18/5/2023,27200,27150,27500,27000,15189700,-2.333931777
19/5/2023,27850,27350,27950,27200,24534500,-1.065719361
22/5/2023,28150,28000,28500,27800,17740000,0.715563506
23/5/2023,27950,28200,28300,27700,17310000,2.00729927
24/5/2023,27400,28000,28050,27300,23181500,1.481481481
25/5/2023,27000,27200,27500,26850,35282199,-0.735294118
26/5/2023,27200,27250,27250,26850,12737800,-1.805054152
29/5/2023,27700,27400,27700,27300,9980000,0
30/5/2023,27700,27950,27950,27400,9100000,0
31/5/2023,27700,27700,27900,27550,25230400,-1.071428571
1/6/2023,28000,27650,28000,27650,8842400,-1.060070671
2/6/2023,28300,28200,28800,28150,19039000,0.891265597
5/6/2023,28050,28550,28650,28050,14180000,-0.883392226
6/6/2023,28300,28050,28300,27750,17180000,-0.176366843
7/6/2023,28350,28700,28800,28150,18606500,2.717391304
8/6/2023,27600,28300,28400,27600,21565699,-1.779359431
9/6/2023,28100,27700,28100,27250,17751199,-0.354609929
12/6/2023,28200,28150,28200,27500,11280000,0
13/6/2023,28200,28200,28400,27950,9050000,1.438848921
14/6/2023,27800,28250,28450,27800,17808600,0
15/6/2023,27800,27800,27900,27600,11939900,-4.137931034
16/6/2023,29000,28050,29600,28000,44983199,0.869565217
19/6/2023,28750,29150,29150,28750,8520000,-1.709401709
20/6/2023,29250,28900,29250,28700,10690000,-0.510204082
21/6/2023,29400,29250,29550,29100,16888301,-2
22/6/2023,30000,29700,30200,29500,22340301,-0.99009901
23/6/2023,30300,30200,30650,30000,16919029,2.364864865
26/6/2023,29600,30200,30250,29250,31160000,0
27/6/2023,29600,29550,29750,29450,11220000,-1.003344482
28/6/2023,29900,29700,30000,29550,19473600,1.184433164
29/6/2023,29550,29950,30050,29300,14837600,-0.838926174
30/6/2023,29800,29550,29800,29300,9519800,0.336700337
3/7/2023,29700,29800,29950,29450,7050000,-0.502512563
4/7/2023,29850,29700,29850,29300,17230000,-0.16722408
5/7/2023,29900,29850,30250,29650,14555700,2.749140893
6/7/2023,29100,29850,29900,29100,26337199,-1.689189189
7/7/2023,29600,29100,29600,29000,9708200,-0.837520938
10/7/2023,29850,29800,29950,29500,11190000,-0.5
11/7/2023,30000,30050,30350,29850,17900000,0.67114094
12/7/2023,29800,29800,29900,29300,34807801,-0.666666667
13/7/2023,30000,29650,30000,29650,11703900,3.448275862
14/7/2023,29000,30200,30200,27900,76121906,3.571428571
17/7/2023,28000,28850,28900,28000,41710000,-1.58172232
18/7/2023,28450,28000,28450,27900,23020000,0.707964602
19/7/2023,28250,28450,28600,28200,11967700,1.436265709
20/7/2023,27850,28250,28300,27600,27303420,-3.130434783
21/7/2023,28750,27950,28750,27800,30065859,0.174216028
24/7/2023,28700,28750,28900,28450,17380000,0.701754386
25/7/2023,28500,28600,29150,28400,19700000,0.706713781
26/7/2023,28300,28500,28500,28200,14699850,0.711743772
27/7/2023,28100,28300,28450,27900,21195850,-1.919720768
28/7/2023,28650,28100,28750,28100,20958859,-1.03626943
31/7/2023,28950,28900,29100,28500,21200000,0
1/8/2023,28950,29100,29700,28900,41820000,-0.515463918
2/8/2023,29100,28900,29300,28800,18419100,1.748251748
3/8/2023,28600,29150,29200,28600,21402500,-1.208981002
4/8/2023,28950,28600,28950,28500,18096270,-3.660565724
7/8/2023,30050,29050,30250,29050,49620000,0.838926174
8/8/2023,29800,30350,30400,29750,15550000,-4.487179487
9/8/2023,31200,29850,31200,29650,37820000,2.127659574
10/8/2023,30550,31150,31300,30550,13400000,-4.081632653
11/8/2023,31850,30750,32100,30550,33180000,-0.156739812
14/8/2023,31900,31900,32000,31500,16890000,1.26984127
15/8/2023,31500,31900,32000,31450,16930000,-4.255319149
16/8/2023,32900,31500,32900,31200,45033633,1.70015456
17/8/2023,32350,32600,32800,32250,14884200,3.354632588
18/8/2023,31300,32100,32450,30300,45170609,-1.572327044
21/8/2023,31800,31600,32700,31300,35260000,-1.088646967
22/8/2023,32150,32000,32150,30500,32920000,4.045307443
23/8/2023,30900,32100,32200,30750,39433930,-2.06022187
24/8/2023,31550,31100,31700,30900,14088430,1.446945338
25/8/2023,31100,31300,31500,30950,18936510,-1.737756714
28/8/2023,31650,31150,31900,30950,18710000,-0.31496063
29/8/2023,31750,31800,31900,31350,17670000,-2.307692308
30/8/2023,32500,31800,32500,31800,27240000,-0.45941807
31/8/2023,32650,32500,32650,32350,18726699,-0.152905199
5/9/2023,32700,32700,33150,32400,22520000,-1.059001513
6/9/2023,33050,32600,33050,32150,24004500,0.151515152
7/9/2023,33000,33000,33250,32650,21545301,1.538461538
8/9/2023,32500,32800,32950,32500,19307109,2.848101266
11/9/2023,31600,32700,32700,31550,32700000,-2.318392581
12/9/2023,32350,31800,32350,31350,14340000,1.251956182
13/9/2023,31950,32500,32550,31850,17037500,0.471698113
14/9/2023,31800,32000,32450,31800,14940900,-2.153846154
15/9/2023,32500,32300,33150,32100,35096000,-0.306748466
18/9/2023,32600,32300,33050,32300,15200000,-2.102102102
19/9/2023,33300,32700,33600,32650,33670000,0.15037594
20/9/2023,33250,33300,33550,33200,10589700,2.782071097
21/9/2023,32350,33200,33700,32350,31049801,-1.671732523
22/9/2023,32900,32000,33000,31350,36016000,3.949447077
25/9/2023,31650,32800,33150,31400,25660000,0.956937799
26/9/2023,31350,31950,32200,31350,17060000,-1.41509434
27/9/2023,31800,31500,31800,30550,26094500,3.414634146
28/9/2023,30750,31700,31700,30450,29418900,0.326264274
29/9/2023,30650,31000,31250,30650,12280500,-0.648298217
2/10/2023,30850,30750,31100,30600,10890000,5.650684932
3/10/2023,29200,30650,30650,29050,33380000,-3.311258278
4/10/2023,30200,28900,30600,28850,21204449,1.003344482
5/10/2023,29900,30100,30350,29850,10308820,-3.392568659
6/10/2023,30950,29850,30950,29650,13136100,-0.801282051
9/10/2023,31200,30950,31300,30600,9200000,-0.16
10/10/2023,31250,31350,31650,31250,11510000,-1.57480315
11/10/2023,31750,31250,31800,31150,8362806,0.474683544
12/10/2023,31600,31950,31950,31300,8190505,0.317460317
13/10/2023,31500,31200,31600,31000,11308800,4.304635762
16/10/2023,30200,31400,31450,30200,25870000,0.666666667
17/10/2023,30000,30450,30700,30000,11770000,1.01010101
18/10/2023,29700,30100,30300,29350,22147609,2.413793103
19/10/2023,29000,29500,29900,28950,22421699,-3.65448505
20/10/2023,30100,29000,30300,28850,20503900,1.346801347
23/10/2023,29700,29800,30100,29400,13700000,-1
24/10/2023,30000,30000,30200,29750,11930000,1.52284264
25/10/2023,29550,30000,30200,29550,9074600,5.160142349
26/10/2023,28100,29000,29200,27700,41857398,-2.090592334
27/10/2023,28700,28550,29250,28150,17878600,6.296296296
30/10/2023,27000,28750,28800,27000,21270000,0
