Date,Price,Open,High,Low,Vol.,Change %
13/10/2023,18450,18300,18500,18250,6499223,1.373626374
16/10/2023,18200,18450,18450,18200,5460000,0.552486188
17/10/2023,18100,18300,18450,18100,5440000,1.971830986
18/10/2023,17750,18100,18200,17600,11950920,0.566572238
19/10/2023,17650,17750,17900,17600,6301530,-1.671309192
20/10/2023,17950,17650,18000,17500,7377345,0.842696629
23/10/2023,17800,17950,18000,17700,3720000,-0.558659218
24/10/2023,17900,17800,18000,17750,4390000,0.561797753
25/10/2023,17800,17950,18050,17800,5387500,3.488372093
26/10/2023,17200,17650,17650,17050,16319420,-1.432664756
27/10/2023,17450,17250,17500,17150,10448900,2.647058824
30/10/2023,17000,17250,17450,17000,3340000,-0.584795322
31/10/2023,17100,17200,17300,16950,6590000,-0.581395349
1/11/2023,17200,17200,17300,17100,6099801,-2.824858757
2/11/2023,17700,17350,17750,17300,6927200,1.724137931
3/11/2023,17400,17800,17850,17400,13201200,-3.064066852
6/11/2023,17950,17600,18000,17550,8670000,0.842696629
7/11/2023,17800,17950,18000,17700,4540000,-2.997275204
8/11/2023,18350,17800,18400,17700,11329200,0
9/11/2023,18350,18400,18500,18250,10843500,1.944444444
10/11/2023,18000,18200,18400,17950,33033051,-0.552486188
13/11/2023,18100,18000,18150,17850,6650000,-1.89701897
14/11/2023,18450,18150,18650,18150,13830000,-0.539083558
15/11/2023,18550,18700,18750,18450,14810300,0.27027027
16/11/2023,18500,18450,18550,18350,7071800,1.648351648
17/11/2023,18200,18600,18600,17900,18317900,1.111111111
20/11/2023,18000,17750,18250,17750,8980000,-0.552486188
21/11/2023,18100,18200,18250,17950,5860000,0.27700831
22/11/2023,18050,18150,18150,17950,8445300,0.837988827
23/11/2023,17900,18100,18150,17900,7027300,0.280112045
24/11/2023,17850,17900,18000,17600,8903700,1.420454545
27/11/2023,17600,17850,17950,17550,7110000,-1.400560224
28/11/2023,17850,17600,17900,17450,6650000,0
29/11/2023,17850,17800,17900,17700,5485500,0.280898876
30/11/2023,17800,17850,17950,17750,5666600,0
1/12/2023,17800,17850,17850,17700,4410300,-1.385041551
4/12/2023,18050,17800,18100,17800,17330000,0
5/12/2023,18050,18050,18100,17950,6120000,-0.276243094
6/12/2023,18100,18050,18150,18000,7202247,-0.821917808
7/12/2023,18250,18150,18350,18050,18594801,0.274725275
8/12/2023,18200,18250,18350,18150,8519400,0.275482094
11/12/2023,18150,18200,18250,18050,4880000,-0.547945205
12/12/2023,18250,18150,18250,18100,4880000,1.108033241
13/12/2023,18050,18250,18350,18050,7180000,0
14/12/2023,18050,18150,18200,18000,5300000,0
15/12/2023,18050,18050,18200,18000,5540000,0.277777778
18/12/2023,18000,18050,18150,17950,5280000,-0.826446281
19/12/2023,18150,18000,18200,17950,5900000,0
20/12/2023,18150,18150,18200,18050,3090000,0
21/12/2023,18150,18100,18150,18000,3980000,-0.819672131
22/12/2023,18300,18150,18450,18100,8550000,-0.543478261
25/12/2023,18400,18350,18550,18300,6590000,-0.27100271
26/12/2023,18450,18400,18500,18300,4260000,0.27173913
27/12/2023,18400,18500,18500,18350,5780000,-0.808625337
28/12/2023,18550,18400,18600,18350,9880000,-0.536193029
29/12/2023,18650,18600,18850,18550,14549210,
