Date,Price,Open,High,Low,Vol.,Change %
20/9/2023,22450,22300,22550,22250,5290000,0.22321428571427937
21/9/2023,22400,22400,22550,22350,5430000,0.4484304932735439
22/9/2023,22300,22200,22500,22100,9790000,1.3636363636363669
25/9/2023,22000,22300,22350,22000,7620000,0.45662100456620447
26/9/2023,21900,22050,22250,21850,9400000,-0.454545455
27/9/2023,22000,21900,22000,21750,5690000,1.1494252873563315
28/9/2023,21750,21850,22000,21700,4990000,-0.457665904
29/9/2023,21850,21800,22050,21800,2340000,-0.228310502
2/10/2023,21900,21800,21950,21700,3810000,1.388888888888884
3/10/2023,21600,21800,21900,21600,5510000,0
4/10/2023,21600,21550,21700,21500,3180000,0
5/10/2023,21600,21750,21950,21600,3350000,-0.917431193
6/10/2023,21800,21600,21900,21550,2440000,-3.111111111
9/10/2023,22500,21700,22550,21700,8980000,-1.315789474
10/10/2023,22800,22500,22850,22400,6540000,0.4405286343612369
11/10/2023,22700,22800,22800,22550,2840000,0
12/10/2023,22700,22700,22900,22500,5630000,0.22075055187638082
13/10/2023,22650,22600,22700,22500,4690000,0.22123893805310324
16/10/2023,22600,22650,22700,21100,4220000,0.6681514476614803
17/10/2023,22450,22600,22650,22450,3660000,1.8140589569161092
18/10/2023,22050,22450,22450,22050,6210000,1.1467889908256979
19/10/2023,21800,22050,22150,21800,6210000,-0.456621005
20/10/2023,21900,21800,22100,21800,3670000,0.4587155963302836
23/10/2023,21800,22100,22350,21700,2400000,-0.456621005
24/10/2023,21900,21800,23300,21800,2550000,0
25/10/2023,21900,22200,22250,21900,2490000,3.791469194312791
26/10/2023,21100,21750,21750,20950,12590000,-2.088167053
27/10/2023,21550,21450,21700,21200,3180000,1.1737089201877993
30/10/2023,21300,21600,21650,21300,3860000,-0.46728972
31/10/2023,21400,21350,21550,21250,3490000,-0.925925926
1/11/2023,21600,21400,21650,21350,4830000,-3.139013453
2/11/2023,22300,21750,22300,21600,5150000,1.133786848072571
3/11/2023,22050,22300,22400,22050,4890000,-0.675675676
6/11/2023,22200,22200,22350,22100,3790000,0.4524886877828038
7/11/2023,22100,22100,22250,22100,2330000,-3.070175439
8/11/2023,22800,22100,22900,22050,7910000,1.1086474501108556
9/11/2023,22550,22900,22900,22550,4760000,0.6696428571428603
10/11/2023,22400,22400,22600,22250,5050000,-0.222717149
13/11/2023,22450,22450,22600,22200,3420000,-1.101321586
14/11/2023,22700,22450,22900,22450,10300000,-2.365591398
15/11/2023,23250,23000,23500,22950,32330000,-0.214592275
16/11/2023,23300,23250,23400,23100,8080000,2.643171806167399
17/11/2023,22700,23400,23400,22550,12350000,0.8888888888888946
20/11/2023,22500,22450,22950,22150,10210000,-0.442477876
21/11/2023,22600,22650,22800,22500,3710000,-0.440528634
22/11/2023,22700,22500,22750,22350,4390000,2.2522522522522515
23/11/2023,22200,22700,22750,22200,5180000,0.6802721088435382
24/11/2023,22050,22300,22300,21800,7900000,0.9153318077803174
27/11/2023,21850,22050,22100,21850,3260000,-0.228310502
28/11/2023,21900,21900,22100,21700,4190000,-0.680272109
29/11/2023,22050,22000,22350,22000,4830000,0.4555808656036442
30/11/2023,21950,22050,22300,21950,5240000,0
1/12/2023,21950,22150,22150,21750,5730000,-1.569506726
4/12/2023,22300,22050,22450,22000,9040000,0.6772009029345272
5/12/2023,22150,22300,22450,22050,3560000,-0.67264574
6/12/2023,22300,22150,22300,22000,2790000,-0.446428571
7/12/2023,22400,22300,22500,22200,7240000,0
8/12/2023,22400,22400,22550,22300,3810000,0
11/12/2023,22400,22450,22500,22250,2270000,-0.444444444
12/12/2023,22500,22450,22500,22300,3230000,0.8968609865470878
13/12/2023,22300,22500,22550,22300,3930000,-0.888888889
14/12/2023,22500,22400,22750,22300,6950000,-1.098901099
15/12/2023,22750,22600,22850,22550,6190000,-0.219298246
18/12/2023,22800,22700,22800,22650,6390000,-1.084598698
19/12/2023,23050,22800,23100,22800,11470000,-0.646551724
20/12/2023,23200,23050,23250,23050,8860000,-0.215053763
21/12/2023,23250,23200,23250,23050,7080000,0.21551724137931494
22/12/2023,23200,23200,23300,23200,4510000,-0.642398287
25/12/2023,23350,23250,23450,23200,7580000,0.43010752688172893
26/12/2023,23250,23400,23400,23250,5730000,-0.214592275
27/12/2023,23300,23200,23400,23200,4870000,-1.894736842
28/12/2023,23750,23300,23950,23300,10510000,-0.627615063
29/12/2023,23900,23900,24100,23800,10268240,
