Date,Price,Open,High,Low,Vol.,Change %
2023-01-19,26000.0,25500.0,26000.0,25450.0,5621600.0,-1.3282732447817858
2023-01-27,26350.0,26350.0,26500.0,25900.0,3760000.0,3.740157480314954
2023-01-30,25400.0,26300.0,26350.0,25400.0,5400000.0,-2.3076923076923106
2023-01-31,26000.0,24600.0,26000.0,24600.0,3210000.0,3.1746031746031855
2023-02-01,25200.0,26100.0,26250.0,25100.0,3480000.0,0.8000000000000007
2023-02-02,25000.0,25150.0,25600.0,24800.0,2880000.0,2.0408163265306145
2023-02-03,24500.0,25000.0,25250.0,24400.0,9530000.0,-1.6064257028112428
2023-02-06,24900.0,24400.0,25150.0,24150.0,2400000.0,1.2195121951219523
2023-02-07,24600.0,25000.0,25100.0,24400.0,2470000.0,-0.20283975659228792
2023-02-08,24650.0,24800.0,25050.0,24550.0,1920000.0,0.612244897959191
2023-02-09,24500.0,24650.0,25100.0,24500.0,3230000.0,1.2396694214876103
2023-02-10,24200.0,24600.0,24750.0,24200.0,2010000.0,0.8333333333333304
2023-02-13,24000.0,24000.0,25850.0,23800.0,2480000.0,0.6289308176100628
2023-02-14,23850.0,24100.0,24100.0,23800.0,1440000.0,-2.851323828920571
2023-02-15,24550.0,23900.0,24650.0,23750.0,3330000.0,-1.008064516129037
2023-02-16,24800.0,24800.0,24800.0,24400.0,1620000.0,0.0
2023-02-17,24800.0,24850.0,24950.0,24550.0,1720000.0,-3.875968992248058
2023-02-20,25800.0,24700.0,25800.0,24650.0,4900000.0,0.78125
2023-02-21,25600.0,25800.0,27600.0,25500.0,1610000.0,3.0181086519114775
2023-02-22,24850.0,25200.0,25550.0,24850.0,2650000.0,-2.1653543307086576
2023-02-23,25400.0,24750.0,25500.0,24250.0,3860000.0,3.2520325203251987
2023-02-24,24600.0,25000.0,25300.0,24550.0,2230000.0,1.4432989690721598
2023-02-27,24250.0,24500.0,26300.0,24100.0,2990000.0,-0.6147540983606592
2023-02-28,24400.0,24500.0,24750.0,24250.0,6020000.0,-2.982107355864816
2023-03-01,25150.0,24350.0,25200.0,24000.0,2390000.0,0.3992015968063978
2023-03-02,25050.0,25000.0,25450.0,25000.0,3340000.0,2.244897959183678
2023-03-03,24500.0,25050.0,25300.0,24500.0,2400000.0,0.4098360655737654
2023-03-06,24400.0,24500.0,25100.0,24300.0,4750000.0,-0.40816326530612734
2023-03-07,24500.0,24300.0,25000.0,22600.0,4470000.0,-0.8097165991902799
2023-03-08,24700.0,24600.0,25000.0,24250.0,2630000.0,-2.564102564102566
2023-03-09,25350.0,25000.0,25450.0,24900.0,3740000.0,1.8072289156626509
2023-03-10,24900.0,25050.0,25200.0,24750.0,2420000.0,1.6326530612244872
2023-03-13,24500.0,24750.0,24950.0,24350.0,4020000.0,1.8711018711018657
2023-03-14,24050.0,24550.0,24700.0,23950.0,6770000.0,-3.0241935483870996
2023-03-15,24800.0,24600.0,24800.0,24450.0,1960000.0,1.6393442622950838
2023-03-16,24400.0,24500.0,24750.0,24150.0,2500000.0,0.2053388090349051
2023-03-17,24350.0,24400.0,26100.0,24350.0,1170000.0,1.4583333333333393
2023-03-20,24000.0,24200.0,24350.0,24000.0,2460000.0,-0.8264462809917328
2023-03-21,24200.0,24400.0,24400.0,23850.0,1490000.0,0.20703933747412417
2023-03-22,24150.0,24350.0,24350.0,24050.0,1860000.0,-1.4285714285714235
2023-03-23,24500.0,24100.0,24600.0,23950.0,7080000.0,-0.20366598778004397
2023-03-24,24550.0,24600.0,24850.0,24500.0,1680000.0,0.4089979550102152
2023-03-27,24450.0,24600.0,24750.0,24350.0,2460000.0,0.0
2023-03-28,24450.0,24650.0,24800.0,24450.0,8290000.0,0.2049180327868827
2023-03-29,24400.0,24500.0,24600.0,24350.0,15180000.0,-0.8130081300813052
2023-03-30,24600.0,24600.0,24700.0,24550.0,2120000.0,-1.6000000000000014
2023-03-31,25000.0,24700.0,25250.0,24650.0,5880000.0,-0.990099009900991
2023-04-03,25250.0,25050.0,26750.0,25000.0,9840000.0,0.3976143141153132
2023-04-04,25150.0,25250.0,25350.0,25050.0,7190000.0,-0.5928853754940677
2023-04-05,25300.0,25100.0,25300.0,25050.0,3320000.0,1.6064257028112428
2023-04-06,24900.0,25400.0,25450.0,24900.0,4330000.0,-0.5988023952095856
2023-04-07,25050.0,24950.0,25100.0,24900.0,3140000.0,0.20000000000000018
2023-04-10,25000.0,25100.0,25150.0,24850.0,3640000.0,0.2004008016031955
2023-04-11,24950.0,24900.0,25050.0,24700.0,1600000.0,0.6048387096774244
2023-04-12,24800.0,25300.0,25300.0,24800.0,3160000.0,-0.6012024048096198
2023-04-13,24950.0,24950.0,25050.0,24850.0,2520000.0,0.0
2023-04-14,24950.0,25050.0,25100.0,24850.0,5020000.0,-0.20000000000000018
2023-04-17,25000.0,24950.0,25000.0,24800.0,1650000.0,1.0101010101010166
2023-04-18,24750.0,25000.0,25000.0,24750.0,2100000.0,1.434426229508201
2023-04-19,24400.0,24800.0,24800.0,24400.0,4600000.0,0.6185567010309256
2023-04-20,24250.0,24500.0,24550.0,24200.0,2470000.0,0.0
2023-04-21,24250.0,24300.0,24400.0,24250.0,2470000.0,0.20661157024792765
2023-04-24,24200.0,24300.0,24450.0,24100.0,2270000.0,0.20703933747412417
2023-04-25,24150.0,24300.0,24450.0,24100.0,6170000.0,0.4158004158004047
2023-04-26,24050.0,24150.0,24200.0,23950.0,3570000.0,-0.41407867494823725
2023-04-27,24150.0,24200.0,24450.0,24100.0,2180000.0,-0.20661157024793875
2023-04-28,24200.0,24200.0,24400.0,24150.0,9770100.0,-4.536489151873768
2023-05-23,25350.0,25200.0,25600.0,25000.0,21720000.0,0.7952286282306265
2023-05-24,25150.0,25500.0,25500.0,24950.0,11050000.0,0.19920318725099584
2023-05-25,25100.0,25200.0,25200.0,24900.0,8790000.0,0.40000000000000036
2023-05-26,25000.0,25200.0,25200.0,24950.0,8560000.0,-0.1996007984031989
2023-05-29,25050.0,25050.0,25300.0,23250.0,16110000.0,-0.5952380952380931
2023-05-30,25200.0,25300.0,25300.0,25000.0,22600000.0,-0.7874015748031482
2023-05-31,25400.0,25200.0,25400.0,25000.0,29150000.0,18.691588785046733
2023-06-01,21400.0,21200.0,21750.0,21000.0,12380000.0,-1.834862385321101
2023-06-02,21800.0,21500.0,22100.0,21450.0,15030000.0,0.22988505747125743
2023-06-05,21750.0,22000.0,22150.0,21650.0,13840000.0,-0.2293577981651418
2023-06-06,21800.0,21800.0,21850.0,21700.0,9940000.0,-0.22883295194507935
2023-06-07,21850.0,21800.0,22000.0,21800.0,8850000.0,1.157407407407418
2023-06-08,21600.0,21800.0,21900.0,21600.0,9680000.0,0.23201856148491462
2023-06-09,21550.0,21650.0,21650.0,21300.0,7460000.0,0.4662004662004726
2023-06-12,21450.0,21650.0,21650.0,21350.0,4290000.0,-0.46403712296984034
2023-06-13,21550.0,21450.0,21600.0,21400.0,7350000.0,-0.46189376443418473
2023-06-14,21650.0,21650.0,21900.0,21600.0,8030000.0,-0.23041474654378336
2023-06-15,21700.0,21650.0,21700.0,21550.0,5410000.0,-0.4587155963302725
2023-06-16,21800.0,21700.0,22100.0,21600.0,14410000.0,0.6928406466512715
2023-06-19,21650.0,21800.0,21850.0,21600.0,4660000.0,0.46403712296982924
2023-06-20,21550.0,21850.0,21850.0,21500.0,5150000.0,-0.691244239631339
2023-06-21,21700.0,21600.0,21700.0,21550.0,5480000.0,0.23094688221709792
2023-06-22,21650.0,21750.0,21900.0,21650.0,7970000.0,-1.1415525114155223
2023-06-23,21900.0,21700.0,21900.0,21600.0,11430000.0,-1.573033707865168
2023-06-26,22250.0,22200.0,22500.0,22000.0,11780000.0,0.22522522522523403
2023-06-27,22200.0,22550.0,22550.0,22200.0,5620000.0,-0.4484304932735439
2023-06-28,22300.0,22200.0,22400.0,22100.0,8230000.0,1.82648401826484
2023-06-29,21900.0,22300.0,22400.0,21900.0,8150000.0,-0.6802721088435382
2023-06-30,22050.0,21900.0,22050.0,21800.0,5120000.0,0.0
2023-07-03,22050.0,22050.0,22100.0,21950.0,4030000.0,0.2272727272727204
2023-07-04,22000.0,21950.0,22050.0,21900.0,4350000.0,0.2277904328018332
2023-07-05,21950.0,22000.0,22100.0,21950.0,8120000.0,1.1520737327188835
2023-07-06,21700.0,22000.0,23450.0,21650.0,5940000.0,0.0
2023-07-07,21700.0,21700.0,21750.0,21500.0,7140000.0,-0.91324200913242
2023-07-10,21900.0,21800.0,22100.0,21700.0,8870000.0,-0.4545454545454519
2023-07-11,22000.0,22300.0,22300.0,21950.0,8850000.0,0.6864988558352492
2023-07-12,21850.0,22200.0,22200.0,21800.0,5190000.0,-0.22831050228310223
2023-07-13,21900.0,22000.0,22300.0,21800.0,5780000.0,-0.4545454545454519
2023-07-14,22000.0,22050.0,22100.0,21800.0,6900000.0,0.0
2023-07-17,22000.0,22050.0,22050.0,21900.0,6530000.0,0.0
2023-07-18,22000.0,21900.0,22000.0,21850.0,6780000.0,0.0
2023-07-19,22000.0,22000.0,22150.0,21950.0,9550000.0,0.2277904328018332
2023-07-20,21950.0,21500.0,22050.0,21500.0,5560000.0,-0.2272727272727315
2023-07-21,22000.0,22050.0,23500.0,21900.0,4900000.0,0.2277904328018332
2023-07-24,21950.0,22000.0,22200.0,21950.0,6190000.0,-1.348314606741574
2023-07-25,22250.0,22000.0,22500.0,22000.0,12820000.0,0.0
2023-07-26,22250.0,22300.0,22450.0,22200.0,5630000.0,0.9070294784580435
2023-07-27,22050.0,22250.0,22350.0,22050.0,6910000.0,-0.8988764044943864
2023-07-28,22250.0,22200.0,23700.0,22050.0,8220000.0,-3.05010893246187
2023-07-31,22950.0,22500.0,22950.0,20650.0,17790000.0,0.4376367614879584
2023-08-01,22850.0,23250.0,23250.0,22750.0,13710000.0,-1.0822510822510845
2023-08-02,23100.0,22800.0,23150.0,22800.0,12410000.0,-1.4925373134328401
2023-08-03,23450.0,23050.0,23500.0,23000.0,17010000.0,-3.8934426229508157
2023-08-04,24400.0,23600.0,24400.0,23250.0,18670000.0,2.7368421052631486
2023-08-07,23750.0,23950.0,24050.0,23600.0,28090000.0,1.4957264957264904
2023-08-08,23400.0,23800.0,23900.0,23300.0,15270000.0,0.8620689655172376
2023-08-09,23200.0,23400.0,23600.0,23150.0,15560000.0,1.3100436681222627
2023-08-10,22900.0,23250.0,23350.0,22900.0,12690000.0,0.2188183807439792
2023-08-11,22850.0,22900.0,23200.0,22600.0,8470000.0,-0.8676789587852451
2023-08-14,23050.0,22900.0,23050.0,22800.0,10440000.0,0.875273522975939
2023-08-15,22850.0,23150.0,23250.0,22850.0,6460000.0,-0.43572984749454813
2023-08-16,22950.0,22850.0,23050.0,22800.0,8080000.0,1.1013215859030812
2023-08-17,22700.0,22950.0,23000.0,22700.0,10120000.0,2.483069977426644
2023-08-18,22150.0,22700.0,22700.0,22000.0,18510000.0,0.6818181818181834
2023-08-21,22000.0,21850.0,22200.0,21850.0,7970000.0,-0.22675736961451642
2023-08-22,22050.0,22100.0,22150.0,21600.0,9070000.0,0.9153318077803174
2023-08-23,21850.0,22200.0,22300.0,21850.0,5540000.0,-0.9070294784580546
2023-08-24,22050.0,21850.0,22250.0,21850.0,5310000.0,0.4555808656036442
2023-08-25,21950.0,22000.0,22050.0,21850.0,5380000.0,-0.45351473922902175
2023-08-28,22050.0,22000.0,22100.0,21950.0,5160000.0,0.0
2023-08-29,22050.0,22050.0,22200.0,21950.0,5770000.0,-1.7817371937639215
2023-08-30,22450.0,22050.0,22500.0,22050.0,7220000.0,-0.6637168141592875
2023-08-31,22600.0,22450.0,22600.0,22450.0,7826605.0,-0.659340659340657
2023-09-05,22750.0,22700.0,23050.0,22650.0,7630000.0,-0.8714596949891074
2023-09-06,22950.0,22750.0,22950.0,22600.0,4780000.0,0.21834061135370675
2023-09-07,22900.0,23000.0,23150.0,22750.0,9850000.0,0.659340659340657
